index,input,group,url,title,old_model_match,old_authority,page_role_screen,current_title_url_relation,current_title_url_reason,current_operator_seed,current_seed_scope,archived_page_inspection,archived_response_body,review_screen,historical_manual_verdict
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://zbozi.cz/obchod/186621,92% spokojenÃ½ch zÃ¡kaznÃ­kÅ¯ s e-shopem â ZboÅ¾Ã­.cz,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
34,ASUS TUF Gaming GeForce RTX 5070 Ti,rejected,https://zbozi.cz/obchod/1988,95% spokojenÃ½ch zÃ¡kaznÃ­kÅ¯ s e-shopem â ZboÅ¾Ã­.cz,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
35,MSI MAG X870 TOMAHAWK WIFI,official_pages,https://jp.msi.com/Motherboard/MAG-X870-TOMAHAWK-WIFI,MAG X870 TOMAHAWK WIFI | Gaming Motherboards｜Best Motherboard for AI PC｜ MSI 새 창 열림,exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
35,MSI MAG X870 TOMAHAWK WIFI,secondary,https://tradeinn.com/techinn/ko/msi-mag-x870-tomahawk-wifi-%EB%A7%88%EB%8D%94%EB%B3%B4%EB%93%9C/141554384/p,MSI MAG X870 TOMAHAWK WIFI 마더보드 검정 새 창 열림,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
35,MSI MAG X870 TOMAHAWK WIFI,secondary,https://pc-builds.com/ko/parts/motherboard/WzzXJ6/msi-mag-x870-tomahawk-wifi-am5-atx,PC Builds pc-builds.com › 부분품 › 마더보드 › MSI MAG X870 TOMAHAWK WIFI AM5 ATX 새 창 열림,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
35,MSI MAG X870 TOMAHAWK WIFI,secondary,https://coolenjoy.net/bbs/event_list.php?bo_table=review&wr_id=1265556,공식리뷰 | MSI 의 병기고가 열렸다! MSI MAG X870 TOMAHAWK WIFI 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
35,MSI MAG X870 TOMAHAWK WIFI,secondary,https://dpg.danawa.com/mobile/community/view?boardSeq=28&listSeq=5697341,MSI 메인보드 MAG X870 TOMAHAWK WIFI 사용기 : 다나와 DPG는 내맘을 디피지 새 창 열림,weak,secondary,forum,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
35,MSI MAG X870 TOMAHAWK WIFI,secondary,https://gigglehd.com/gg/adreview/17740488,"2025.07.27. MSI MAG X870 TOMAHAWK WiFi 안녕하세요. 오늘은 MSI MAG X870 토마호크 WIFI 메인보드를 살펴보겠습니다. 총 17페이즈(14 2 1)의 듀얼 레일 디지털 전원부에 튼튼한 방열판을 장착해 안정적이며, 고성능 X870 칩셋을 장착해 PCIe 5.0 그래픽카드와 고속 M.2 SSD를 지원하고, 4개의 M.2 슬롯과 4개의 SA... 새 창 열림",weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
35,MSI MAG X870 TOMAHAWK WIFI,secondary,https://gigglehd.com/gg/hard/18149121,"2025.11.16. MAG X870 E TOMAHAWK MAX WIFI PZ. 프로젝트 제로 시리즈로 후면 커넥터 연결, AMD X870 E 칩셋, 64MB 바이오스 지원, 80A SPS의 14 2 1페이즈 전원부, DDR5-8400 x4 256GB 메모리, PCIe 5.0 x4 2슬롯, PcIe 4.0 x4 2슬롯, SATA 6Gbps x4, PCIe 5.0 x4(x16... 새 창 열림",weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
35,MSI MAG X870 TOMAHAWK WIFI,secondary,https://overclock3d.net/reviews/cpu_mainboard/msi-mag-x870-tomahawk-wifi-review,OC3D overclock3d.net › Reviews › MSI MAG X870 Tomahawk WiFi Review 새 창 열림,weak,secondary,product,weak,Exact model appears only on a generic catalog or weak page.,unknown,unknown,False,False,requires_content,not_reconstructible
35,MSI MAG X870 TOMAHAWK WIFI,secondary,https://quasarzone.com/bbs/qf_cmr/views/2886170,MSI MAG X870 E TOMAHAWK WIFI 드디어 바이오스 업데이트! > CPU/메인보드/램 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
35,MSI MAG X870 TOMAHAWK WIFI,secondary,https://coolenjoy.net/bbs/review/1265556,MSI 의 병기고가 열렸다! MSI MAG X870 TOMAHAWK WIFI > 공식리뷰 새 창 열림,weak,secondary,product,weak,Exact model appears only on a generic catalog or weak page.,unknown,unknown,False,False,requires_content,not_reconstructible
35,MSI MAG X870 TOMAHAWK WIFI,secondary,https://prod.danawa.com/info?pcode=104325440,MSI MAG X870 E 토마호크 맥스 WIFI PZ 새 창 열림,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
35,MSI MAG X870 TOMAHAWK WIFI,secondary,https://prod.danawa.com/info?pcode=67852370,MSI MAG X870 토마호크 WIFI 새 창 열림,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
35,MSI MAG X870 TOMAHAWK WIFI,secondary,https://amazon.com/dp/B0DG3HK897,MSI MAG X870 TOMAHAWK 새 창 열림,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
35,MSI MAG X870 TOMAHAWK WIFI,rejected,https://my.msi.org/services/oauth2/authorize?response_type=code&client_id=%5BREDACTED%5D&scope=openid+email+profile&redirect_uri=https%3A%2F%2Fmsi.org%2F&state=%5BREDACTED%5D,Log In,rejected,secondary,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
35,MSI MAG X870 TOMAHAWK WIFI,rejected,https://dpg.danawa.com/news/view?boardSeq=62&listSeq=5693407,danawa.com dpg.danawa.com › news 새 창 열림,rejected,secondary,product,reject,Requested exact model/article is absent from the search result.,unknown,unknown,False,False,requires_content,not_reconstructible
36,DEWALT DCD805P2T,official_pages,https://www.dewalt.co.uk/en-gb/product/dcd805p2t-gb/18v-xr-brushless-hammer-drill-driver-2-5ah-batteries,18V XR® Brushless Hammer Drill Driver with (2) 5Ah Batteries,exact,manufacturer,product,likely_variant,"Requested base SKU matches, but suffix 'GB' needs product-content evidence before equivalence can be established.",unknown,unknown,True,False,variant_or_region_requires_content,not_reconstructible
37,Makita GA023GZ,official_pages,https://www.makita.co.nz/products/model/GA023GZ,"Makita - Product Details - GA023GZ 40Vmax XGT Brushless 125mm (5"") Variable Speed Slide switch Angle Grinder",exact,manufacturer,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,True,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,official_pages,https://milwaukeetool.com.au/power-tools/lasers/rotary-lasers/M18RL1220-301C.html,www.milwaukeetool.com.au › Power Tools › Lasers › Rotary Lasers 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,official_pages,https://milwaukeetool.com.au/power-tools/lasers/rotary-lasers/M18RL12200C.html,www.milwaukeetool.com.au › Power Tools › Lasers › Rotary Lasers 새 창 열림,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,official_pages,https://www.milwaukeetool.com/Innovations/M18,M18 and M18 FUEL - Performance Driven Technology - Milwaukee Tool,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,True,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,official_pages,https://uk.milwaukeetool.eu/en-gb/m18-fuel-4-mode-26-mm-sds-plus-hammer-with-fixtec-chuck-and-one-key/m18-onefhx/,M18 FUEL™ 4-mode 26 mm SDS-Plus hammer with FIXTEC™ chuck and ONE-KEY™,weak,manufacturer,product,reject,Requested exact model/article is absent from the search result. Brand-only evidence is insufficient.,unknown,unknown,True,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://jj09.co.kr/product/%EB%B0%80%EC%9B%8C%ED%82%A4-m18-fhx-502x-%EB%A1%9C%ED%84%B0%EB%A6%AC-%ED%96%84%EB%A8%B8%EB%93%9C%EB%A6%B4ii-%EC%84%B8%ED%8A%B826mm/1511,전진툴 jj09.co.kr › 밀워키-m18-fhx-502x-로터리-햄머드릴ii-세트26mm 새 창 열림,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://cef.co.uk/catalogue/products/5397195-m18fhx-2x-18v-4-mode-sds-plus-hammer-drill-fixtec-with-2-x-5-0ah-batteries,Milwaukee M18FHX-502X 18V 4 Mode SDS Plus Hammer Drill FIXTEC ... - CEF,weak,secondary,document,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://shopee.tw/M18FHX-公司貨【美沃奇旗艦店】美沃奇-18V無碳刷-免出力-鎚鑽-電鑽-3模式-可換夾頭-M18-FHX-502X-i.203433457.18676230570,M18fhx 公司貨【美沃奇旗艦店】美沃奇 18v無碳刷 免出力 鎚鑽 電鑽 3模式 可換夾頭 M18 Fhx-502x,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://milwauk.com.pl/silnik-bezszczotkowy/1853-mlotowiertarka-m18-fhx-502x-sds-plus-25j-26-mm-milwaukee.html,"Młotowiertarka M18 FHX-502X SDS-Plus 2,5J 26 mm Milwaukee",exact,secondary,document,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://sumwuconcept.com/product/m18-gen-ii-fuel-26mm-fixtec-sds-hammer-fhx-0x0,Milwaukee M18 Gen Ii Fuel 26mm Fixtec Sds+ Hammer Fhx-0x0/502x/801,weak,secondary,document,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://24h.pchome.com.tw/prod/DECA4P-A900FVBEA,Milwaukee 美沃奇 18V鋰電無碳刷快拆免出力鎚鑽 M18 FHX-502X - PChome 24h購物,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://navimro.com/g/1808986,충전 로타리 함마드릴 ( M18 FHX-502X ) 새 창 열림,weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://prod.danawa.com/info?pcode=16544798,"밀워키 M18 FHX-502X 충전햄머드릴 18V 5.0AH 오토스탑킥백컨트롤 키레스척포함 1세트 구매하기 617,500원(무료배송) 밀워키 M18 FHX-502X 충전햄머드릴 18V 5.0AH... 0Ah 26mm 1세트 구매하기 신고 930,000원(무료배송) 밀워키 충전 로터리함마드릴 M18 FHX- 802X 8.0Ah 26mm 1세트 구매하기 신고 944,760원(무료배송) milwaukee 충전해머드릴 (26mm) M18 ... 새 창 열림",weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://search.11st.co.kr/pc/total-search?kwd=m18fhx,"11번가의 ' m18fhx ' 추천 순위입니다. ' m18fhx '에 대한 최신의 브랜드, 종류, 최저가 가격정보 및 고객의 구매 리뷰를 경험해 보세요. MILWAUKEE 충전함마드릴(SDS)_ M18FHX- 802X 18V/8.0A, 1548870, 밀워키 충전함마드릴 M18FHX-502X 18V(5.0Ah)FUEL 26mm(PLUS), 1022040 새 창 열림",weak,secondary,product,weak,Title mentions the model but the URL does not identify the complete model.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://biggo.com.tw/compare?pid_a=tw_Milwaukee_FPD3-502X&pid_b=tw_Milwaukee_M18_FHX-502X,Milwaukee FPD3-502X 震動電鑽 vs Milwaukee M18 FHX-502X 鎚鑽｜規格比較,weak,secondary,product,weak,Exact model appears only on a generic catalog or weak page.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://biggo.com.tw/compare?pid_a=tw_Milwaukee_M18_FHX-502X&pid_b=tw_Milwaukee_M18FHX,Milwaukee M18 FHX-502X 鎚鑽 vs Milwaukee M18FHX 鎚鑽｜規格比較,weak,secondary,product,weak,Exact model appears only on a generic catalog or weak page.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://supplymaster.store/products/milwaukee-m18-fuel%E2%84%A2-cordless-high-torque-impact-driver-18v-m18-onefhiwf34-502x,supplymaster.store › products 새 창 열림,weak,secondary,product,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://v-vnaradi.cz/m18fhx-502x-aku-kombinovane-kladivo,Milwaukee M 18 FHX - 502X Aku kombinovanÃ© kladivo - V-VnÃ¡ÅadÃ­,exact,secondary,product,exact,Requested exact model appears in the title/snippet or URL.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://eezee.sg/product/milwaukee-m18-fhx-502-m18-fuel-gen-ii-26mm-sds-plus-rotary-hammer-w-fixtex-w-2-units-of-m18-b5-5-0-ah-battery-and-1-unit-m12-18fc-charger-kit-version-4f931ba300,Milwaukee M18 FHX-502 M18 Fuel Gen Ii 26mm SDS-Plus Rotary ... - Eezee,weak,secondary,document,likely_variant,"Candidate names a distinct bundle, kit, or refill configuration.",unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://manualslib.com/products/Milwaukee-M18-Chx-502x-13727208.html,Milwaukee M18 CHX-502X Manuals | ManualsLib,weak,secondary,document,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://manualslib.com/products/Milwaukee-M18-Fhx-12318526.html,Milwaukee M18 FHX Manuals | ManualsLib,weak,secondary,document,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://manua.ls/milwaukee/m18-chx-502x/manual,User manual Milwaukee M18 CHX-502X (English - 97 pages),weak,secondary,document,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://manua.ls/milwaukee/m18-fuel-fhx/manual,User manual Milwaukee M18 FUEL FHX (English - 57 pages),weak,secondary,document,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://manual.nz/milwaukee/m18-chx-502x/manual,Milwaukee M18 CHX-502X manual (English - 97 pages),weak,secondary,document,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://manualmachine.com/milwaukee/m18chx502x/8086831-user-manual,Milwaukee M18 CHX-502X User Manual - ManualMachine.com,weak,secondary,document,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://manuals.co.uk/milwaukee/m18-chx-502x/manual,Milwaukee M18 CHX-502X user manual (English - 97 pages),weak,secondary,document,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
38,Milwaukee M18 FHX-502X,secondary,https://manualslib.com/manual/2519150/Milwaukee-M18-Fh.html,2022.07.30. View and Download Milwaukee M18 FH original instructions manual online. M18 FH drill pdf manual download. Also for: M18 fhx . 새 창 열림,weak,secondary,support,weak,Search result contains only a probable base-model relation.,unknown,unknown,False,False,requires_content,not_reconstructible
